run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
11fa4bff5017ee4f,2025-10-06T15:37:43.490651+00:00,24,KAZ,Kazakhstan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6042,YES,The project involves the development and evaluation of,"YES
Rationale: The project involves the development and evaluation of",,271,298,569
6be8276526a31ec3,2025-10-06T15:37:46.219084+00:00,34,IMN,Isle of Man,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5341,YES,The project involves the development of technology,"YES
Rationale: The project involves the development of technology",,653,298,951
9df000e81926b03d,2025-10-06T15:37:47.754494+00:00,14,---,(none),baseline,3,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4692,NO,The project focuses on fundamental research,"NO
Rationale: The project focuses on fundamental research",,173,298,471
f5dda002c50091d9,2025-10-06T15:37:48.243632+00:00,27,WLF,Wallis and Futuna,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4524,YES,The project involves research into the development,"YES
Rationale: The project involves research into the development",,823,298,1121
270780dcbfdd0d69,2025-10-06T15:37:50.306943+00:00,25,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6910,YES,The project focuses on the development and,"YES
Rationale: The project focuses on the development and",,745,298,1043
842386d76949ce12,2025-10-06T15:37:52.091888+00:00,10,FRA,France,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4319,YES,The project involves the development of software and,"YES
Rationale: The project involves the development of software and",,165,298,463
4f4d14f29778271a,2025-10-06T15:37:54.552616+00:00,10,WLF,Wallis and Futuna,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4241,YES,The project involves the development,"YES
Rationale: The project involves the development",,168,298,466
b641f43b792241be,2025-10-06T15:37:56.617983+00:00,10,CYP,Cyprus,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4506,YES,The project involves the development of software and,"YES
Rationale: The project involves the development of software and",,165,298,463
8741980203713729,2025-10-06T15:38:02.442807+00:00,14,ISR,Israel,baseline_plus_one,3,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,16197,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,186,298,484
984992fafe44b5a0,2025-10-06T15:38:03.705597+00:00,27,LBY,Libya,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,15449,YES,The project involves research into novel semiconductors,"YES
Rationale: The project involves research into novel semiconductors",,820,298,1118
900f7802f1fe6ac7,2025-10-06T15:38:07.837894+00:00,12,SVN,Slovenia,baseline_plus_one,5,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5388,NO,The project focuses on developing high-,"NO
Rationale: The project focuses on developing high-",,187,298,485
fd40b1aaf538ff35,2025-10-06T15:38:08.911057+00:00,8,DEU,Germany,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,14357,YES,The project involves developing underwater surveillance networks,"YES
Rationale: The project involves developing underwater surveillance networks",,172,298,470
a704314ef0f39430,2025-10-06T15:38:09.223517+00:00,7,ARE,United Arab Emirates,baseline_plus_one,3,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5504,YES,The project involves developing technology for the,"YES
Rationale: The project involves developing technology for the",,187,298,485
b51eb796fb1b5776,2025-10-06T15:38:13.073955+00:00,26,FRA,France,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5225,YES,The project involves the development of novel distributed,"YES
Rationale: The project involves the development of novel distributed",,464,298,762
26600980d8502ce1,2025-10-06T15:38:13.568104+00:00,8,SDN,Sudan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4301,YES,The project involves developing SONAR and underwater,"YES
Rationale: The project involves developing SONAR and underwater",,172,298,470
8317936fda0b3e5b,2025-10-06T15:38:14.128481+00:00,18,PRT,Portugal,baseline_plus_one,31,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,17487,,My,"
My",ParseError: decision not found,316,271,587
fbce843d88db7e87,2025-10-06T15:38:14.619815+00:00,8,ITA,Italy,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5697,YES,The project involves developing underwater surveillance networks,"YES
Rationale: The project involves developing underwater surveillance networks",,172,298,470
969fc6231f554b8a,2025-10-06T15:38:17.776278+00:00,2,TKM,Turkmenistan,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4678,YES,The project involves collaboration with a university in,"YES
Rationale: The project involves collaboration with a university in",,171,298,469
d6866b0b617e9f17,2025-10-06T15:38:17.934948+00:00,6,AUS,Australia,baseline_plus_one,1,FiveEyes,Oceania,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4349,YES,The project involves the development,"YES
Rationale: The project involves the development",,164,298,462
9497178299db7be3,2025-10-06T15:38:18.972069+00:00,27,CPV,Cabo Verde,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4840,YES,The project involves international collaboration on the,"YES
Rationale: The project involves international collaboration on the",,821,298,1119
2a640bfe0c4cd736,2025-10-06T15:38:19.323071+00:00,25,PYF,French Polynesia,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4701,YES,"The project involves the development, production","YES
Rationale: The project involves the development, production",,755,298,1053
ed9776e91c55b655,2025-10-06T15:38:22.501655+00:00,26,SUR,Suriname,baseline_plus_one,3,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4720,YES,The project involves the development of software and,"YES
Rationale: The project involves the development of software and",,464,298,762
a40a7db3c2c3434d,2025-10-06T15:38:23.146722+00:00,24,ROU,Romania,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5017,YES,The project involves the development and security analysis,"YES
Rationale: The project involves the development and security analysis",,271,298,569
19ee9d8d75c49321,2025-10-06T15:38:24.033506+00:00,6,MTQ,Martinique,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4701,YES,"The project involves the development of ""","YES
Rationale: The project involves the development of """,,164,298,462
f7ddb455166d82f5,2025-10-06T15:38:24.075275+00:00,24,ISL,Iceland,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5082,YES,This project involves the development and evaluation of,"YES
Rationale: This project involves the development and evaluation of",,271,298,569
0fd089a73746a9bb,2025-10-06T15:38:27.900463+00:00,24,YEM,Yemen,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4738,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,271,298,569
7455fdccd9b97d36,2025-10-06T15:38:27.974072+00:00,26,BRB,Barbados,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5452,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,464,298,762
a7c843264a3e43ca,2025-10-06T15:38:28.684935+00:00,7,---,(none),baseline,3,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4637,YES,The project develops technology for critical national,"YES
Rationale: The project develops technology for critical national",,172,298,470
67e6ae87683e2dde,2025-10-06T15:38:28.804310+00:00,8,AUT,Austria,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4428,YES,The project involves developing SON,"YES
Rationale: The project involves developing SON",,172,298,470
ee05b9d8b696c1cb,2025-10-06T15:38:33.549483+00:00,23,GHA,Ghana,baseline_plus_one,10,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5311,YES,The project involves the development,"YES
Rationale: The project involves the development",,806,298,1104
700e190654f2eae4,2025-10-06T15:38:33.907161+00:00,2,RUS,Russian Federation,baseline_plus_one,5,BRICS,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5208,YES,The project involves collaboration with a public,"YES
Rationale: The project involves collaboration with a public",,172,298,470
cd3eda0f5892e4e5,2025-10-06T15:38:34.024297+00:00,23,SDN,Sudan,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6100,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,806,298,1104
27502d2a9bc0c12f,2025-10-06T15:38:34.508724+00:00,27,---,(none),baseline,11,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5481,YES,The project involves international collaboration on the development,"YES
Rationale: The project involves international collaboration on the development",,807,298,1105
42965ad0ebe2330c,2025-10-06T15:38:38.808121+00:00,34,TUV,Tuvalu,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4885,YES,The project involves research and development of multiple,"YES
Rationale: The project involves research and development of multiple",,652,298,950
d755438b22f6f3b5,2025-10-06T15:38:39.674183+00:00,26,UZB,Uzbekistan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6103,YES,The project involves the development of novel,"YES
Rationale: The project involves the development of novel",,464,298,762
d8bcf3d1be50f4ed,2025-10-06T15:38:39.982103+00:00,23,AUT,Austria,baseline_plus_one,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5406,NO,The project focuses on developing a,"NO
Rationale: The project focuses on developing a",,806,298,1104
42c4248bc65a89cf,2025-10-06T15:38:40.104525+00:00,25,FRO,Faroe Islands,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5843,YES,The project focuses on the development,"YES
Rationale: The project focuses on the development",,756,298,1054
93ab93d9c5ca8339,2025-10-06T15:38:43.885069+00:00,10,MYT,Mayotte,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5064,YES,"The project involves ""cyber security","YES
Rationale: The project involves ""cyber security",,166,298,464
d865184234795fcf,2025-10-06T15:38:44.126696+00:00,27,LSO,Lesotho,baseline_plus_one,11,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4434,YES,"The project involves collaboration with Wuhan University,","YES
Rationale: The project involves collaboration with Wuhan University,",,820,298,1118
57c051f81ea26507,2025-10-06T15:38:44.709427+00:00,6,MAF,Saint Martin (French part),baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4358,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,168,298,466
5a2988631c43bdcf,2025-10-06T15:38:45.010359+00:00,1,KIR,Kiribati,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5002,YES,"This project involves the ""development"" of","YES
Rationale: This project involves the ""development"" of",,416,298,714
cf1abb4368a9b5ba,2025-10-06T15:38:48.495882+00:00,26,ARM,Armenia,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4604,YES,The project involves the development,"YES
Rationale: The project involves the development",,464,298,762
48fd9bd0871d8340,2025-10-06T15:38:49.223571+00:00,2,WSM,Samoa,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5000,YES,"The project involves the development of networking,","YES
Rationale: The project involves the development of networking,",,171,298,469
03b395ac5ecc68ce,2025-10-06T15:38:49.985766+00:00,1,PRT,Portugal,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5268,YES,"The project involves the ""development","YES
Rationale: The project involves the ""development",,415,298,713
7d0060d53efe5135,2025-10-06T15:38:50.037205+00:00,25,LTU,Lithuania,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4984,YES,The project involves the development and testing,"YES
Rationale: The project involves the development and testing",,754,298,1052
5f93157d756b6c0b,2025-10-06T15:38:53.117514+00:00,24,TJK,Tajikistan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4621,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,271,298,569
bd44c278daaded1e,2025-10-06T15:38:53.830447+00:00,2,TUN,Tunisia,baseline_plus_one,5,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4584,YES,The project involves collaboration with a public university,"YES
Rationale: The project involves collaboration with a public university",,171,298,469
5d2f92c1f3772564,2025-10-06T15:38:54.699805+00:00,18,SAU,Saudi Arabia,baseline_plus_one,31,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4708,YES,"The project involves research into ""cryptographic","YES
Rationale: The project involves research into ""cryptographic",,315,298,613
c41511fb4e216925,2025-10-06T15:38:55.203503+00:00,2,CHE,Switzerland,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4872,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,171,298,469
478605f3f826464d,2025-10-06T15:38:59.343673+00:00,18,STP,Sao Tome and Principe,baseline_plus_one,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6204,,). AI for this purpose could fall under this.,"). AI for this purpose could fall under this.
",ParseError: decision not found,317,298,615
a1355becc9ddc8f8,2025-10-06T15:39:00.483551+00:00,18,SUR,Suriname,baseline_plus_one,31,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5758,YES,The project involves the development,"YES
Rationale: The project involves the development",,314,298,612
0078ebebd4d9e794,2025-10-06T15:39:01.017724+00:00,1,FIN,Finland,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,7171,YES,"The project involves the ""development","YES
Rationale: The project involves the ""development",,415,298,713
937049fccbbd0984,2025-10-06T15:39:01.570201+00:00,2,PRT,Portugal,baseline_plus_one,5,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6342,YES,"The project involves the development of ""tele","YES
Rationale: The project involves the development of ""tele",,171,298,469
156203d241f8a667,2025-10-06T15:39:03.941934+00:00,8,MYT,Mayotte,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4595,YES,The project involves the development of underwater surveillance,"YES
Rationale: The project involves the development of underwater surveillance",,173,298,471
5cf81d5e8f230c01,2025-10-06T15:39:05.892584+00:00,18,TUN,Tunisia,baseline_plus_one,31,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4873,YES,"The project involves research into ""cryptographic","YES
Rationale: The project involves research into ""cryptographic",,314,298,612
afaf9ffd13959a44,2025-10-06T15:39:06.005813+00:00,24,BRN,Brunei Darussalam,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5495,YES,The project involves the development and evaluation,"YES
Rationale: The project involves the development and evaluation",,274,298,572
50c152726056f372,2025-10-06T15:39:07.494613+00:00,2,URY,Uruguay,baseline_plus_one,5,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5923,YES,The project involves telecommunications and,"YES
Rationale: The project involves telecommunications and",,171,298,469
b5176a683bed5361,2025-10-06T15:39:09.347287+00:00,18,WLF,Wallis and Futuna,baseline_plus_one,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5377,YES,The project involves the development and use of,"YES
Rationale: The project involves the development and use of",,317,298,615
10015c95a5c6e056,2025-10-06T15:39:10.847066+00:00,2,FIN,Finland,baseline_plus_one,5,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4603,YES,"The project involves the development of ""tele","YES
Rationale: The project involves the development of ""tele",,171,298,469
92135329a9854e23,2025-10-06T15:39:11.544732+00:00,26,PCN,Pitcairn,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5625,YES,The project involves the development of novel decentralized,"YES
Rationale: The project involves the development of novel decentralized",,465,298,763
f726be0f3fee09bd,2025-10-06T15:39:12.454831+00:00,18,BFA,Burkina Faso,baseline_plus_one,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4942,YES,"The project focuses on developing ""cryptographic","YES
Rationale: The project focuses on developing ""cryptographic",,315,298,613
208ff3a0bc7d0429,2025-10-06T15:39:14.001394+00:00,25,RUS,Russian Federation,baseline_plus_one,0,BRICS,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4632,YES,The project involves a partner located in,"YES
Rationale: The project involves a partner located in",,755,298,1053
be72d3d519d5b105,2025-10-06T15:39:15.660941+00:00,8,KAZ,Kazakhstan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4800,YES,The project involves developing SONAR and underwater,"YES
Rationale: The project involves developing SONAR and underwater",,172,298,470
ab677b5ddcdc1d6b,2025-10-06T15:39:15.721739+00:00,1,VCT,Saint Vincent and the Grenadines,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4173,YES,The project focuses on the development,"YES
Rationale: The project focuses on the development",,421,298,719
8b6aa0e64318c65f,2025-10-06T15:39:16.899241+00:00,7,GGY,Guernsey,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4443,YES,The project involves developing technology,"YES
Rationale: The project involves developing technology",,185,298,483
d7e9b667d303aac8,2025-10-06T15:39:19.034650+00:00,6,TON,Tonga,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5023,YES,"The project involves the development of ""","YES
Rationale: The project involves the development of """,,164,298,462
9f63b556c7f60d54,2025-10-06T15:39:20.642490+00:00,25,GHA,Ghana,baseline_plus_one,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4957,YES,The project focuses on the development and,"YES
Rationale: The project focuses on the development and",,754,298,1052
abd11d30c9dc9011,2025-10-06T15:39:20.955833+00:00,1,FRA,France,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4942,YES,"The project involves the ""development","YES
Rationale: The project involves the ""development",,415,298,713
55441212d0c899c8,2025-10-06T15:39:22.549605+00:00,25,SJM,Svalbard and Jan Mayen,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5624,YES,The project involves research and development,"YES
Rationale: The project involves research and development",,759,298,1057
edc86fd0671aedf1,2025-10-06T15:39:24.195026+00:00,8,IRN,"Iran, Islamic Republic of",baseline_plus_one,3,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5132,YES,The project involves developing SONAR and,"YES
Rationale: The project involves developing SONAR and",,176,298,474
0251fe3806f39985,2025-10-06T15:39:25.257337+00:00,6,ECU,Ecuador,baseline_plus_one,1,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4611,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,164,298,462
ca2e64b60e9b2df6,2025-10-06T15:39:25.492759+00:00,1,MEX,Mexico,baseline_plus_one,0,Other,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4491,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,415,298,713
7c500b3f68de1fa3,2025-10-06T15:39:27.945335+00:00,14,SAU,Saudi Arabia,baseline_plus_one,3,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5387,YES,The project involves collaboration with a public,"YES
Rationale: The project involves collaboration with a public",,187,298,485
82998607d3484ddd,2025-10-06T15:39:29.203750+00:00,1,NZL,New Zealand,baseline_plus_one,0,FiveEyes,Oceania,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4990,YES,"The project involves the ""","YES
Rationale: The project involves the """,,416,298,714
e3298037622db52d,2025-10-06T15:39:30.097838+00:00,10,SUR,Suriname,baseline_plus_one,0,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4824,YES,"The project involves ""cyber security"" and","YES
Rationale: The project involves ""cyber security"" and",,165,298,463
5629ac2b4c316324,2025-10-06T15:39:30.555803+00:00,34,TJK,Tajikistan,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4952,YES,The project involves,"YES
Rationale: The project involves",,651,298,949
36bfa90f67d9affb,2025-10-06T15:39:34.918619+00:00,6,RWA,Rwanda,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4357,YES,The project involves the development,"YES
Rationale: The project involves the development",,164,298,462
30048c2cdcebaf6e,2025-10-06T15:39:34.989184+00:00,34,PRK,"Korea, Democratic People's Republic of",baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4880,YES,The project involves collaboration with a partner,"YES
Rationale: The project involves collaboration with a partner",,658,298,956
23dacd9631089bb9,2025-10-06T15:39:35.088728+00:00,7,DEU,Germany,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5874,YES,The project develops technology for critical national,"YES
Rationale: The project develops technology for critical national",,185,298,483
fb45d19b9c3553aa,2025-10-06T15:39:37.563887+00:00,12,CAF,Central African Republic,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,9608,NO,The project focuses on high-level design,"NO
Rationale: The project focuses on high-level design",,189,298,487
2b35a80117ba3d0d,2025-10-06T15:39:40.094578+00:00,12,RWA,Rwanda,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5160,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,187,298,485
0ba761746e8c7fe4,2025-10-06T15:39:40.107012+00:00,6,SVN,Slovenia,baseline_plus_one,1,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4851,YES,The project involves the development of dynamic encryption,"YES
Rationale: The project involves the development of dynamic encryption",,164,298,462
41d0a85ab516a8ea,2025-10-06T15:39:40.619245+00:00,6,NAM,Namibia,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5017,YES,The project involves the development of dynamic,"YES
Rationale: The project involves the development of dynamic",,164,298,462
05bbb3d4ed8a2606,2025-10-06T15:39:43.141384+00:00,10,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5549,YES,"The project involves ""cyber security""","YES
Rationale: The project involves ""cyber security""",,156,298,454
8ae04dbb8e383c55,2025-10-06T15:39:45.080524+00:00,6,ESP,Spain,baseline_plus_one,1,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4630,YES,"The project involves the development of ""dynamic","YES
Rationale: The project involves the development of ""dynamic",,164,298,462
91ec8041f5067561,2025-10-06T15:39:47.181555+00:00,24,STP,Sao Tome and Principe,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6394,YES,The project involves the development,"YES
Rationale: The project involves the development",,274,298,572
10d9158a88e75995,2025-10-06T15:39:48.194010+00:00,34,REU,Réunion,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5027,YES,The project involves research into technologies that,"YES
Rationale: The project involves research into technologies that",,651,298,949
16e7ba91138974e2,2025-10-06T15:39:49.431870+00:00,25,AIA,Anguilla,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4343,YES,The project involves,"YES
Rationale: The project involves",,755,298,1053
aeae7e0a2da287a6,2025-10-06T15:39:51.978249+00:00,7,NLD,Netherlands,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4791,YES,The project involves developing technology for the,"YES
Rationale: The project involves developing technology for the",,185,298,483
4479b8be77efe224,2025-10-06T15:39:53.268745+00:00,25,PRT,Portugal,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5068,YES,The project focuses on the development,"YES
Rationale: The project focuses on the development",,754,298,1052
dee2767aceba3b86,2025-10-06T15:39:54.457973+00:00,2,NOR,Norway,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5007,YES,"The project involves telemetry and networking, which","YES
Rationale: The project involves telemetry and networking, which",,171,298,469
a0e910a468d791b7,2025-10-06T15:39:57.066543+00:00,2,PRK,"Korea, Democratic People's Republic of",baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5065,YES,The project involves a,"YES
Rationale: The project involves a",,178,298,476
4b832c35dd735077,2025-10-06T15:39:57.683911+00:00,6,SMR,San Marino,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4395,YES,"The project develops ""dynamic","YES
Rationale: The project develops ""dynamic",,165,298,463
1fac015b5ee2e95b,2025-10-06T15:39:58.607415+00:00,26,IRQ,Iraq,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4143,YES,The project involves the development and transfer of,"YES
Rationale: The project involves the development and transfer of",,464,298,762
260b838ba5b30ea5,2025-10-06T15:40:02.729081+00:00,23,CYP,Cyprus,baseline_plus_one,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,22623,,,"


",ParseError: decision not found,807,286,1093
511a53cc468c2d1e,2025-10-06T15:40:02.966285+00:00,7,AUT,Austria,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5267,YES,"The project develops technology for ""control""","YES
Rationale: The project develops technology for ""control""",,185,298,483
0e7c9d00f5e642ef,2025-10-06T15:40:03.088094+00:00,24,CYP,Cyprus,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5997,YES,The project involves the development,"YES
Rationale: The project involves the development",,271,298,569
a4dbdc5518cffe6c,2025-10-06T15:40:05.082751+00:00,24,ATF,French Southern Territories,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6452,YES,The project involves the development and evaluation of,"YES
Rationale: The project involves the development and evaluation of",,273,298,571
3867d14a8cca427c,2025-10-06T15:40:07.959844+00:00,23,LTU,Lithuania,baseline_plus_one,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4883,YES,The project involves the development,"YES
Rationale: The project involves the development",,806,298,1104
f960f4c28fdd45c8,2025-10-06T15:40:08.434172+00:00,8,ZAF,South Africa,baseline_plus_one,3,BRICS,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5681,YES,The project involves developing underwater,"YES
Rationale: The project involves developing underwater",,173,298,471
04f77cc20e78e7dc,2025-10-06T15:40:09.117523+00:00,6,---,(none),baseline,1,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5693,YES,The project involves the development,"YES
Rationale: The project involves the development",,151,298,449
