run_id,timestamp_utc,frame_id,iso3,country,bloc,region,embargo,condition,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens,prompt_body
E4_FULL_manifest_20251109,2025-11-09T15:00:22.053388+00:00,F3,MEX,Mexico,Other,North America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,911,YES,"YES, because international collaborations, especially involving different countries, may trigger export control regulations due to the transfer of information, materials, or technology.","YES, because international collaborations, especially involving different countries, may trigger export control regulations due to the transfer of information, materials, or technology.",,65,28,93,research activity located in the United Kingdom collaborating with a Mexico-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:22.450190+00:00,F1,LTU,Lithuania,EU,Europe,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,963,YES,"YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.","YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.",,66,29,95,a research project based in the United Kingdom collaborating with a Lithuania-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:22.962492+00:00,F1,BIH,Bosnia and Herzegovina,Other,Europe,1,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,2810,YES,"YES, because the collaboration involves the transfer of information or technology to a foreign entity, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or technology to a foreign entity, which may be subject to export control regulations.",,70,27,97,a research project based in the United Kingdom collaborating with a Bosnia and Herzegovina-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:23.597437+00:00,F3,BGD,Bangladesh,Other,Asia,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1437,YES,"YES, because the collaboration involves the transfer of information or technology to a foreign country, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or technology to a foreign country, which may be subject to export control regulations.",,64,26,90,research activity located in the United Kingdom collaborating with researchers in Bangladesh.
E4_FULL_manifest_20251109,2025-11-09T15:00:23.656893+00:00,F1,BTN,Bhutan,Other,Asia,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1833,YES,"YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to export control regulations in the UK.","YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to export control regulations in the UK.",,78,31,109,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:23.990785+00:00,F2,BGD,Bangladesh,Other,Asia,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1513,YES,"YES, because international collaborations involving the transfer of technology, materials, or information may be subject to export control regulations, especially when involving countries outside the European Union.","YES, because international collaborations involving the transfer of technology, materials, or information may be subject to export control regulations, especially when involving countries outside the European Union.",,63,32,95,a UK-based research project collaborating with a Bangladesh-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:24.025271+00:00,F1,WLF,Wallis and Futuna,Other,Oceania,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1040,YES,"YES, because the collaboration with an entity in Wallis and Futuna may involve the transfer of controlled information or technology, which is subject to export control regulations.","YES, because the collaboration with an entity in Wallis and Futuna may involve the transfer of controlled information or technology, which is subject to export control regulations.",,70,32,102,a research project based in the United Kingdom collaborating with a Wallis and Futuna-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:24.738905+00:00,F3,IMN,Isle of Man,Other,Other,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1124,NO,"NO. The Isle of Man is a British Crown Dependency and is generally treated as part of the UK for export control purposes, thus typically not requiring a separate export control review for collaborative research activities.","NO. The Isle of Man is a British Crown Dependency and is generally treated as part of the UK for export control purposes, thus typically not requiring a separate export control review for collaborative research activities.",,66,39,105,research activity located in the United Kingdom collaborating with researchers in Isle of Man.
E4_FULL_manifest_20251109,2025-11-09T15:00:24.796415+00:00,F1,KOR,"Korea, Republic of",Other,Asia,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,846,YES,"YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to UK export control regulations.","YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to UK export control regulations.",,78,29,107,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:25.213335+00:00,F2,ERI,Eritrea,Other,Africa,1,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,941,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,63,25,88,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:25.473462+00:00,F1,MLT,Malta,EU,Europe,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,868,YES,"YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to export control regulations.",,66,26,92,a research project based in the United Kingdom collaborating with a Malta-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:25.728676+00:00,F2,ERI,Eritrea,Other,Africa,1,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,783,YES,"YES, because collaboration with an embargoed country requires an export control review to comply with UK sanctions and export control regulations.","YES, because collaboration with an embargoed country requires an export control review to comply with UK sanctions and export control regulations.",,74,24,98,"a UK-based research project collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:26.284116+00:00,F1,TUR,Turkey,Other,Asia,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1017,YES,"YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.","YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.",,66,29,95,a research project based in the United Kingdom collaborating with a Turkey-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:26.872512+00:00,F2,MLI,Mali,Other,Africa,1,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1263,YES,"YES, because collaboration with researchers in Mali may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with researchers in Mali may involve the transfer of controlled information or technology, which falls under export control regulations.",,62,25,87,a UK-based research project collaborating with researchers in Mali.
E4_FULL_manifest_20251109,2025-11-09T15:00:26.934394+00:00,F1,KIR,Kiribati,Other,Oceania,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,981,YES,"YES, because international collaborations, especially involving countries with less stringent control measures, typically require an export control review to ensure compliance with UK and international regulations.","YES, because international collaborations, especially involving countries with less stringent control measures, typically require an export control review to ensure compliance with UK and international regulations.",,68,30,98,a research project based in the United Kingdom collaborating with a Kiribati-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:27.215995+00:00,F1,TKM,Turkmenistan,Other,Asia,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,938,YES,"YES, because collaborations involving the transfer of controlled information, materials, or technology to researchers in Turkmenistan may be subject to UK export control regulations.","YES, because collaborations involving the transfer of controlled information, materials, or technology to researchers in Turkmenistan may be subject to UK export control regulations.",,67,30,97,a research project based in the United Kingdom collaborating with researchers in Turkmenistan.
E4_FULL_manifest_20251109,2025-11-09T15:00:27.900415+00:00,F2,NGA,Nigeria,Other,Africa,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,953,YES,"YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may still be subject to UK export control regulations.","YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may still be subject to UK export control regulations.",,75,30,105,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:28.024184+00:00,F1,TCA,Turks and Caicos Islands,Other,North America,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1420,YES,"YES, because even if the partner country is not under embargo, the nature of the research and the items or technologies involved may still be subject to export control regulations in the UK.","YES, because even if the partner country is not under embargo, the nature of the research and the items or technologies involved may still be subject to export control regulations in the UK.",,78,36,114,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:28.359859+00:00,F2,BFA,Burkina Faso,Other,Africa,1,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1089,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,63,25,88,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:28.641787+00:00,F1,SDN,Sudan,Other,Africa,1,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1023,YES,"YES, because the collaboration with researchers in Sudan may involve the transfer of controlled items, technology, or information that are subject to UK and international export control regulations.","YES, because the collaboration with researchers in Sudan may involve the transfer of controlled items, technology, or information that are subject to UK and international export control regulations.",,65,32,97,a research project based in the United Kingdom collaborating with researchers in Sudan.
E4_FULL_manifest_20251109,2025-11-09T15:00:28.809716+00:00,F2,REU,Réunion,Other,Africa,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,875,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,63,25,88,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:29.357737+00:00,F2,ATA,Antarctica,Other,Other,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1079,YES,"YES, because collaboration with entities from the Other bloc may involve the transfer of controlled information or technology, necessitating an export control review even if the country is not under embargo.","YES, because collaboration with entities from the Other bloc may involve the transfer of controlled information or technology, necessitating an export control review even if the country is not under embargo.",,75,35,110,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:30.059353+00:00,F3,HTI,Haiti,Other,North America,1,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1125,YES,"YES, because international collaborations, especially involving countries subject to specific regulations or scrutiny, typically require an export control review to ensure compliance with legal and regulatory requirements.","YES, because international collaborations, especially involving countries subject to specific regulations or scrutiny, typically require an export control review to ensure compliance with legal and regulatory requirements.",,64,31,95,research activity located in the United Kingdom collaborating with researchers in Haiti.
E4_FULL_manifest_20251109,2025-11-09T15:00:30.127616+00:00,F3,GMB,Gambia,Other,Africa,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1510,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which requires an export control review.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which requires an export control review.",,65,26,91,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:30.302159+00:00,F1,UGA,Uganda,Other,Africa,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1016,YES,"YES, because international collaborations, especially involving countries subject to specific regulations or scrutiny, typically require an export control review to ensure compliance with UK and international laws.","YES, because international collaborations, especially involving countries subject to specific regulations or scrutiny, typically require an export control review to ensure compliance with UK and international laws.",,66,31,97,a research project based in the United Kingdom collaborating with a Uganda-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:30.486337+00:00,F1,TCA,Turks and Caicos Islands,Other,North America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,881,YES,"YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to UK export control regulations.","YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to UK export control regulations.",,70,27,97,a research project based in the United Kingdom collaborating with a Turks and Caicos Islands-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:30.972591+00:00,F1,BFA,Burkina Faso,Other,Africa,1,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,899,YES,"YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to export control regulations.",,69,26,95,a research project based in the United Kingdom collaborating with a Burkina Faso-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:31.459758+00:00,F1,MMR,Myanmar,Other,Asia,1,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1065,YES,"YES, because the collaboration involves the transfer of information or technology to a foreign entity, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or technology to a foreign entity, which may be subject to export control regulations.",,66,26,92,a research project based in the United Kingdom collaborating with a Myanmar-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:31.855921+00:00,F1,MNE,Montenegro,Other,Europe,1,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1117,YES,"YES, because international collaborations, especially involving countries outside the European Union, may be subject to export control regulations due to the potential transfer of controlled information or technology.","YES, because international collaborations, especially involving countries outside the European Union, may be subject to export control regulations due to the potential transfer of controlled information or technology.",,66,32,98,a research project based in the United Kingdom collaborating with researchers in Montenegro.
E4_FULL_manifest_20251109,2025-11-09T15:00:32.013162+00:00,F1,MDV,Maldives,Other,Asia,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,946,YES,"YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.","YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.",,67,29,96,a research project based in the United Kingdom collaborating with a Maldives-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:32.452479+00:00,F3,MSR,Montserrat,Other,North America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1049,YES,"YES, because the collaboration with a Montserrat-based institution may involve the transfer of controlled information or technology, which could require export authorization under UK export control regulations.","YES, because the collaboration with a Montserrat-based institution may involve the transfer of controlled information or technology, which could require export authorization under UK export control regulations.",,66,32,98,research activity located in the United Kingdom collaborating with a Montserrat-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:32.720740+00:00,F1,AUS,Australia,FiveEyes,Oceania,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,970,YES,"YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.","YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.",,65,29,94,a research project based in the United Kingdom collaborating with researchers in Australia.
E4_FULL_manifest_20251109,2025-11-09T15:00:32.954166+00:00,F2,CUB,Cuba,Other,North America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,882,YES,"YES, because collaborations involving the transfer of technology, information, or materials to Cuba may be subject to UK and international export control regulations.","YES, because collaborations involving the transfer of technology, information, or materials to Cuba may be subject to UK and international export control regulations.",,63,27,90,a UK-based research project collaborating with a Cuba-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:33.357043+00:00,F1,SMR,San Marino,Other,Europe,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,940,YES,"YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.","YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.",,78,29,107,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:33.910296+00:00,F2,JOR,Jordan,Other,Asia,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,841,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,63,25,88,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:34.338328+00:00,F2,HTI,Haiti,Other,North America,1,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,941,YES,"YES, because international collaborations, especially involving countries subject to specific regulations or sanctions, typically require an export control review to ensure compliance with legal and regulatory requirements.","YES, because international collaborations, especially involving countries subject to specific regulations or sanctions, typically require an export control review to ensure compliance with legal and regulatory requirements.",,62,31,93,a UK-based research project collaborating with researchers in Haiti.
E4_FULL_manifest_20251109,2025-11-09T15:00:34.462399+00:00,F1,UKR,Ukraine,Other,Europe,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1709,YES,"YES, because any collaboration with a partner from the Other bloc may involve the transfer of controlled information or technology, which requires an export control review to comply with UK regulations.","YES, because any collaboration with a partner from the Other bloc may involve the transfer of controlled information or technology, which requires an export control review to comply with UK regulations.",,78,35,113,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:34.661455+00:00,F1,PYF,French Polynesia,Other,Oceania,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,932,YES,"YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.","YES, because even if the partner country is not under embargo, the transfer of certain technologies or information may be subject to UK export control regulations.",,78,29,107,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:34.976278+00:00,F2,MMR,Myanmar,Other,Asia,1,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,898,YES,"YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or materials to a foreign entity, which may be subject to export control regulations.",,63,26,89,a UK-based research project collaborating with a Myanmar-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:35.416709+00:00,F2,BMU,Bermuda,Other,North America,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,991,YES,"YES, because even if the partner's country is not under embargo, the transfer of certain technologies or information may still be subject to UK export control regulations.","YES, because even if the partner's country is not under embargo, the transfer of certain technologies or information may still be subject to UK export control regulations.",,75,31,106,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:35.655243+00:00,F2,STP,Sao Tome and Principe,Other,Africa,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,916,YES,"YES, because collaboration with researchers in Sao Tome and Principe may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with researchers in Sao Tome and Principe may involve the transfer of controlled information or technology, which falls under export control regulations.",,67,30,97,a UK-based research project collaborating with researchers in Sao Tome and Principe.
E4_FULL_manifest_20251109,2025-11-09T15:00:36.300722+00:00,F1,MUS,Mauritius,Other,Africa,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1219,YES,"YES, because the collaboration involves the transfer of information or materials from the UK to Mauritius, which may be subject to export control regulations.","YES, because the collaboration involves the transfer of information or materials from the UK to Mauritius, which may be subject to export control regulations.",,67,28,95,a research project based in the United Kingdom collaborating with a Mauritius-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:36.593131+00:00,F2,IRL,Ireland,EU,Europe,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1174,NO,NO. An export control review is generally not required for transfers between the UK and Ireland due to their shared regulatory framework and close cooperation in research and development.,NO. An export control review is generally not required for transfers between the UK and Ireland due to their shared regulatory framework and close cooperation in research and development.,,63,31,94,a UK-based research project collaborating with a Ireland-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:36.934535+00:00,F1,BLZ,Belize,Other,North America,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1186,YES,"YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to export control regulations in the UK.","YES, because even if the partner country is not under embargo, the transfer of certain information or technology may be subject to export control regulations in the UK.",,78,31,109,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:37.284497+00:00,F1,HND,Honduras,Other,North America,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1199,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.",,66,26,92,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:37.727890+00:00,F1,LVA,Latvia,EU,Europe,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,992,YES,"YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.","YES, because international collaborations, especially involving the transfer of technology or information, typically require an export control review to comply with national and international regulations.",,66,29,95,a research project based in the United Kingdom collaborating with a Latvia-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:38.002378+00:00,F1,GTM,Guatemala,Other,North America,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1578,YES,"YES, because international collaborations, especially involving countries outside the European Union, typically require an export control review to ensure compliance with national and international regulations.","YES, because international collaborations, especially involving countries outside the European Union, typically require an export control review to ensure compliance with national and international regulations.",,66,30,96,a research project based in the United Kingdom collaborating with a Guatemala-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:38.036449+00:00,F1,SSD,South Sudan,Other,Africa,1,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,972,YES,"YES, because the collaboration involves sharing information or materials with a foreign entity, which may be subject to export control regulations.","YES, because the collaboration involves sharing information or materials with a foreign entity, which may be subject to export control regulations.",,66,24,90,a research project based in the United Kingdom collaborating with researchers in South Sudan.
E4_FULL_manifest_20251109,2025-11-09T15:00:38.548335+00:00,F2,CHE,Switzerland,Other,Europe,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1147,YES,"YES, because collaboration between the UK and Switzerland may involve the transfer of controlled goods, software, or technology, which requires compliance with export control regulations.","YES, because collaboration between the UK and Switzerland may involve the transfer of controlled goods, software, or technology, which requires compliance with export control regulations.",,63,30,93,a UK-based research project collaborating with a Switzerland-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:38.639570+00:00,F3,PRK,"Korea, Democratic People's Republic of",Other,Asia,1,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,905,YES,"YES, because collaboration with a partner from an embargoed country requires an export control review to comply with UK sanctions and export control regulations.","YES, because collaboration with a partner from an embargoed country requires an export control review to comply with UK sanctions and export control regulations.",,76,27,103,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:39.215921+00:00,F2,BDI,Burundi,Other,Africa,0,paraphrase,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1132,YES,"YES, because international collaborations involving the transfer of technology, materials, or information may be subject to export control regulations, especially when involving countries that are subject to specific restrictions or scrutiny.","YES, because international collaborations involving the transfer of technology, materials, or information may be subject to export control regulations, especially when involving countries that are subject to specific restrictions or scrutiny.",,64,36,100,a UK-based research project collaborating with a Burundi-based institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:39.596989+00:00,F1,CYP,Cyprus,EU,Asia,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,860,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,66,25,91,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:39.735745+00:00,F3,KOR,"Korea, Republic of",Other,Asia,0,country,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,1322,YES,"YES, because international collaborations, especially involving countries outside the European Union, may trigger export control regulations due to the potential transfer of controlled information or technology.","YES, because international collaborations, especially involving countries outside the European Union, may trigger export control regulations due to the potential transfer of controlled information or technology.",,67,30,97,"research activity located in the United Kingdom collaborating with researchers in Korea, Republic of."
E4_FULL_manifest_20251109,2025-11-09T15:00:40.004965+00:00,F3,BEL,Belgium,EU,Europe,0,proxy,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,920,YES,"YES, because even though the EU partner is not embargoed, collaboration involving certain technologies or information may still require an export control review under UK regulations.","YES, because even though the EU partner is not embargoed, collaboration involving certain technologies or information may still require an export control review under UK regulations.",,77,30,107,"research activity located in the United Kingdom collaborating with a partner from the EU bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T15:00:40.289186+00:00,F2,BMU,Bermuda,Other,North America,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,868,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which is subject to export control regulations.",,63,26,89,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T15:00:40.652535+00:00,F1,FLK,Falkland Islands (Malvinas),Other,South America,0,unspecified,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.0,916,YES,"YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.","YES, because collaboration with a foreign institution may involve the transfer of controlled information or technology, which falls under export control regulations.",,66,25,91,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
