run_id,iso3,country,bloc,region,embargo,frame_id,condition,prompt_body
E4_FULL_manifest_20251109,CCK,Cocos (Keeling) Islands,Other,Other,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CCK,Cocos (Keeling) Islands,Other,Other,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Cocos (Keeling) Islands-based institution.
E4_FULL_manifest_20251109,CCK,Cocos (Keeling) Islands,Other,Other,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Switzerland.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Switzerland-based institution.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F2,country,a UK-based research project collaborating with researchers in Switzerland.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F2,paraphrase,a UK-based research project collaborating with a Switzerland-based institution.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Switzerland.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Switzerland-based institution.
E4_FULL_manifest_20251109,CHE,Switzerland,Other,Europe,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Chile.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Chile-based institution.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F2,country,a UK-based research project collaborating with researchers in Chile.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F2,paraphrase,a UK-based research project collaborating with a Chile-based institution.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Chile.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Chile-based institution.
E4_FULL_manifest_20251109,CHL,Chile,Other,South America,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F1,country,a research project based in the United Kingdom collaborating with researchers in China.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F1,paraphrase,a research project based in the United Kingdom collaborating with a China-based institution.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the BRICS bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F2,country,a UK-based research project collaborating with researchers in China.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F2,paraphrase,a UK-based research project collaborating with a China-based institution.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F2,proxy,"a UK-based research project collaborating with a partner from the BRICS bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F3,country,research activity located in the United Kingdom collaborating with researchers in China.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F3,paraphrase,research activity located in the United Kingdom collaborating with a China-based institution.
E4_FULL_manifest_20251109,CHN,China,BRICS,Asia,1,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the BRICS bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Côte d'Ivoire.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Côte d'Ivoire-based institution.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F2,country,a UK-based research project collaborating with researchers in Côte d'Ivoire.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F2,paraphrase,a UK-based research project collaborating with a Côte d'Ivoire-based institution.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Côte d'Ivoire.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Côte d'Ivoire-based institution.
E4_FULL_manifest_20251109,CIV,Côte d'Ivoire,Other,Africa,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Cameroon.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Cameroon-based institution.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F2,country,a UK-based research project collaborating with researchers in Cameroon.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F2,paraphrase,a UK-based research project collaborating with a Cameroon-based institution.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Cameroon.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Cameroon-based institution.
E4_FULL_manifest_20251109,CMR,Cameroon,Other,Africa,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F1,country,"a research project based in the United Kingdom collaborating with researchers in Congo, The Democratic Republic of the."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F1,paraphrase,"a research project based in the United Kingdom collaborating with a Congo, The Democratic Republic of the-based institution."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F2,country,"a UK-based research project collaborating with researchers in Congo, The Democratic Republic of the."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F2,paraphrase,"a UK-based research project collaborating with a Congo, The Democratic Republic of the-based institution."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F3,country,"research activity located in the United Kingdom collaborating with researchers in Congo, The Democratic Republic of the."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F3,paraphrase,"research activity located in the United Kingdom collaborating with a Congo, The Democratic Republic of the-based institution."
E4_FULL_manifest_20251109,COD,"Congo, The Democratic Republic of the",Other,Other,1,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Congo.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Congo-based institution.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F2,country,a UK-based research project collaborating with researchers in Congo.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F2,paraphrase,a UK-based research project collaborating with a Congo-based institution.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Congo.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Congo-based institution.
E4_FULL_manifest_20251109,COG,Congo,Other,Africa,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Cook Islands.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Cook Islands-based institution.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F2,country,a UK-based research project collaborating with researchers in Cook Islands.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F2,paraphrase,a UK-based research project collaborating with a Cook Islands-based institution.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Cook Islands.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Cook Islands-based institution.
E4_FULL_manifest_20251109,COK,Cook Islands,Other,Oceania,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Colombia.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Colombia-based institution.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F2,country,a UK-based research project collaborating with researchers in Colombia.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F2,paraphrase,a UK-based research project collaborating with a Colombia-based institution.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Colombia.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Colombia-based institution.
E4_FULL_manifest_20251109,COL,Colombia,Other,South America,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Comoros.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Comoros-based institution.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F2,country,a UK-based research project collaborating with researchers in Comoros.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F2,paraphrase,a UK-based research project collaborating with a Comoros-based institution.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Comoros.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Comoros-based institution.
E4_FULL_manifest_20251109,COM,Comoros,Other,Africa,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Cabo Verde.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Cabo Verde-based institution.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F2,country,a UK-based research project collaborating with researchers in Cabo Verde.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F2,paraphrase,a UK-based research project collaborating with a Cabo Verde-based institution.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Cabo Verde.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Cabo Verde-based institution.
E4_FULL_manifest_20251109,CPV,Cabo Verde,Other,Africa,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Costa Rica.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Costa Rica-based institution.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F2,country,a UK-based research project collaborating with researchers in Costa Rica.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F2,paraphrase,a UK-based research project collaborating with a Costa Rica-based institution.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Costa Rica.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Costa Rica-based institution.
E4_FULL_manifest_20251109,CRI,Costa Rica,Other,North America,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Cuba.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Cuba-based institution.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F2,country,a UK-based research project collaborating with researchers in Cuba.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F2,paraphrase,a UK-based research project collaborating with a Cuba-based institution.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Cuba.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Cuba-based institution.
E4_FULL_manifest_20251109,CUB,Cuba,Other,North America,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Curaçao.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Curaçao-based institution.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F2,country,a UK-based research project collaborating with researchers in Curaçao.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F2,paraphrase,a UK-based research project collaborating with a Curaçao-based institution.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Curaçao.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Curaçao-based institution.
E4_FULL_manifest_20251109,CUW,Curaçao,Other,North America,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Christmas Island.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Christmas Island-based institution.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F2,country,a UK-based research project collaborating with researchers in Christmas Island.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F2,paraphrase,a UK-based research project collaborating with a Christmas Island-based institution.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F2,proxy,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F3,country,research activity located in the United Kingdom collaborating with researchers in Christmas Island.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F3,unspecified,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F3,paraphrase,research activity located in the United Kingdom collaborating with a Christmas Island-based institution.
E4_FULL_manifest_20251109,CXR,Christmas Island,Other,Other,0,F3,proxy,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CYM,Cayman Islands,Other,North America,0,F1,country,a research project based in the United Kingdom collaborating with researchers in Cayman Islands.
E4_FULL_manifest_20251109,CYM,Cayman Islands,Other,North America,0,F1,unspecified,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CYM,Cayman Islands,Other,North America,0,F1,paraphrase,a research project based in the United Kingdom collaborating with a Cayman Islands-based institution.
E4_FULL_manifest_20251109,CYM,Cayman Islands,Other,North America,0,F1,proxy,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,CYM,Cayman Islands,Other,North America,0,F2,country,a UK-based research project collaborating with researchers in Cayman Islands.
E4_FULL_manifest_20251109,CYM,Cayman Islands,Other,North America,0,F2,unspecified,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,CYM,Cayman Islands,Other,North America,0,F2,paraphrase,a UK-based research project collaborating with a Cayman Islands-based institution.
